counter,county,state,address_cross,latitude,longitude,match_score,GEOID
23437,El Paso,TX,LEE ELDER DR/MONTWOOD DR EB,0.0,0.0,0,
23438,El Paso,TX,LEE ELDER DR/MONTWOOD DR WB,0.0,0.0,0,
23439,El Paso,TX,LEE ELDER DR/SAM SNEAD DR,31.775508,-106.313319,6,481410103163
23440,El Paso,TX,LEE ELDER DR/TOM SHAW DR,31.773934,-106.313299,6,481410103163
23441,El Paso,TX,LEE ELDER DR/TOM WEISKOPF DR,31.77074,-106.313267,6,481410103163
23442,El Paso,TX,LEE ELDER/MONTWOOD,31.768923,-106.313492,6,481410043071
23443,El Paso,TX,LEE SHANNON RD/CORY DR,31.8533776,-106.6159954,6,481410102192
23444,El Paso,TX,LEE SHANNON RD/LOTTIE LN,31.853379,-106.6172448,6,481410102192
23445,El Paso,TX,LEE STARLING DR/ELVIN WAY,31.7009352,-106.3444621,6,481410039034
23446,El Paso,TX,LEE STARLING DR/RODULFO LN,31.70177409999999,-106.350232,6,481410039034
23447,El Paso,TX,LEE STARLING DR/S DAVIS DR,31.7009352,-106.3444621,6,481410039034
23448,El Paso,TX,LEE TRE/DOU,31.782003,-106.323061,6,481410103161
23449,El Paso,TX,LEE TRE/MON,31.74263299999999,-106.323005,9,481410043133
23450,El Paso,TX,LEE TRE/ROJA,31.74263299999999,-106.323005,9,481410043133
23451,El Paso,TX,LEE TREV/MONTAN,31.7991552,-106.3226239,6,481410103114
23452,El Paso,TX,LEE TREV/VISTA DEL,31.7545884,-106.3183504,9,481410043073
23453,El Paso,TX,LEE TREVIN/ROJAS,31.7418923,-106.3226226,6,481410043091
23454,El Paso,TX,LEE TREVIN/WESTERN BREN,0.0,0.0,0,
23455,El Paso,TX,LEE TREVINO ON RAMP EB/I-10 HWY EB,0.0,0.0,0,
23456,El Paso,TX,LEE TREVINO ON RAMP WB/GATEWAY WEST BLVD,0.0,0.0,0,
23457,El Paso,TX,LEE TREVINO ON RAMP WB/I-10 HWY WB,0.0,0.0,0,
23458,El Paso,TX,LEE TREVINO/BURNHAM,31.737661,-106.325755,6,481410041031
23459,El Paso,TX,LEE TREVINO/CARD,31.7670259,-106.3175418,9,481410043071
23460,El Paso,TX,LEE TREVINO/I10,31.7275708,-106.329115,7,481410041031
23461,El Paso,TX,LEE TREVINO/JAMES WATT,31.744986,-106.320448,6,481410043091
23462,El Paso,TX,LEE TREVINO/MONTWOOD,31.768878,-106.318912,6,481410043071
23463,El Paso,TX,LEE TREVINO/NORTH LOOP,31.7597622,-106.3190334,6,481410043132
23464,El Paso,TX,LEE TREVINO/PEBBLE HILLS,31.7836506,-106.3230834,6,481410103161
23465,El Paso,TX,LEE TREVINO/TIGRUS,31.7239434,-106.3309356,6,481410041031
23466,El Paso,TX,LEE TREVINO/VISTA DEL SOL,31.75419999999999,-106.318772,6,481410043091
23467,El Paso,TX,LEE/DEL,31.74713839999999,-106.3205291,6,481410043133
23468,El Paso,TX,LEE/EDGEMER,31.7913162,-106.2937734,6,481410103232
23469,El Paso,TX,LEE/MONT,31.8031882,-106.2939248,6,481410103221
23470,El Paso,TX,LEE/MONTW,31.7573072,-106.3181894,6,481410043073
23471,El Paso,TX,LEE/MONTWO,31.76734699999999,-106.290779,6,481410043193
23472,El Paso,TX,LEE/MONTWOO,31.76734699999999,-106.290779,6,481410043193
23473,El Paso,TX,LEE/PEBBLE HILLS,31.7824451,-106.293624,6,481410103271
23474,El Paso,TX,LEE/ROJAS,31.7418923,-106.3226226,6,481410043091
23475,El Paso,TX,LEE/TRAW,31.7744036,-106.4870761,9,481410022021
23476,El Paso,TX,LEEDS AVE/BELMONT ST,31.796935,-106.4358335,6,481410025003
23477,El Paso,TX,LEEDS AVE/FRANKFORT AVE,31.7966523,-106.4344221,9,481410025003
23478,El Paso,TX,LEEDS AVE/GATEWAY NORTH BLVD,31.7969748,-106.4403736,6,481410025003
23479,El Paso,TX,LEEDS AVE/GATEWAY SOUTH BLVD,31.796961,-106.441878,6,481410025006
23480,El Paso,TX,LEEDS AVE/N BOONE ST,31.7970021,-106.4434448,6,481410025006
23481,El Paso,TX,LEEDS AVE/PERSHING DR,31.797016,-106.444574,6,481410025006
23482,El Paso,TX,LEEDS AVE/RADFORD ST,31.796958,-106.4373491,6,481410025003
23483,El Paso,TX,LEEDS AVE/SPARKMAN ST,31.797012,-106.444769,6,481410025006
23484,El Paso,TX,LEEWOOD DR/HONOLULU DR,31.7770944,-106.3410206,6,481410043031
23485,El Paso,TX,LEEWOOD DR/N YARBROUGH DR NB,0.0,0.0,0,
23486,El Paso,TX,LEEWOOD DR/PENWOOD DR,31.7769034,-106.3390915,6,481410103076
23487,El Paso,TX,LEEWOOD DR/SAIGON DR,31.7781933,-106.3423466,6,481410043031
23488,El Paso,TX,LEIGH FISHER BLVD EB/AIRPORT RD NB,31.8073739,-106.3999923,9,481419800001
23489,El Paso,TX,LEIGH FISHER BLVD EB/AIRPORT RD SB,31.8073739,-106.3999923,9,481419800001
23490,El Paso,TX,LEIGH FISHER BLVD EB/ZANE GREY BLVD,0.0,0.0,0,
23491,El Paso,TX,LEIGH FISHER BLVD WB/AIRPORT RD NB,31.8073739,-106.3999923,9,481419800001
23492,El Paso,TX,LEIGH FISHER BLVD/BUTTERFIELD TRAIL BLVD EB,31.8064906,-106.3997622,9,481419800001
23493,El Paso,TX,LEIGH FISHER BLVD/FOUNDERS BLVD EB,31.8064906,-106.3997622,9,481419800001
23494,El Paso,TX,LEIGH FISHER BLVD/SPUR DR,31.815884,-106.3957611,6,481419800001
23495,El Paso,TX,LEMO ST/ECHO ST,31.8672724,-106.4515899,6,481410004011
23496,El Paso,TX,LEMON TREE LN/DATE TREE LN,31.7473214,-106.3960932,6,481410037013
23497,El Paso,TX,LEMON TREE LN/GEORGE ORR RD,31.7475848,-106.3964777,6,481410037012
23498,El Paso,TX,LEMONADE ST/CAPT VALTR DR,31.924057,-106.432143,6,481410001063
23499,El Paso,TX,LEMONADE ST/GRAPELAND DR,31.924796,-106.432159,6,481410001063
23500,El Paso,TX,LENOX CT/CUMBRIAN LN,31.8505034,-106.5620644,6,481410012021
23501,El Paso,TX,LEO COLLINS DR/BESSEMER DR,31.756936,-106.313161,6,481410043073
23502,El Paso,TX,LEO COLLINS DR/BOB SMITH DR,31.756858,-106.311317,6,481410043073
23503,El Paso,TX,LEO COLLINS DR/DALE DOUGLAS ROUNDABOUT,0.0,0.0,0,
23504,El Paso,TX,LEO COLLINS DR/LOU GRAHAM DR,31.756634,-106.309784,6,481410043073
23505,El Paso,TX,LEO ST/ATLAS AVE,31.8515138,-106.4454343,6,481410106003
23506,El Paso,TX,LEO ST/DYER ST NB,31.8852254,-106.4175023,9,481410002051
23507,El Paso,TX,LEO ST/EDGAR PARK AVE,31.856267,-106.445561,6,481410004032
23508,El Paso,TX,LEO ST/HERCULES AVE,31.854985,-106.44553,6,481410004032
23509,El Paso,TX,LEO ST/HONDO PASS DR,31.86955099999999,-106.445898,6,481410004031
23510,El Paso,TX,LEO ST/MILKY WAY CT,31.8659433,-106.4458011,6,481410004031
23511,El Paso,TX,LEO ST/MOONLIGHT AVE,31.864385,-106.445757,6,481410004031
23512,El Paso,TX,LEO ST/OLYMPIC AVE,31.854086,-106.445509,6,481410004032
23513,El Paso,TX,LEO ST/SKYLINE AVE,31.868151,-106.445859,6,481410004031
23514,El Paso,TX,LEO ST/STARGAZER CT,31.8665563,-106.4458191,6,481410004031
23515,El Paso,TX,LEO ST/SUNRISE AVE,31.860622,-106.445672,6,481410004031
23516,El Paso,TX,LEO ST/TAURUS CT,31.8672208,-106.445834,6,481410004031
23517,El Paso,TX,LEO ST/TELESCOPE CT,31.8621947,-106.4457066,6,481410004031
23518,El Paso,TX,LEO ST/VOLCANIC AVE,31.85237,-106.445471,6,481410004032
23519,El Paso,TX,LEON ST/W OVERLAND AVE,31.7559621,-106.4917704,6,481410017002
23520,El Paso,TX,LEON ST/W PAISANO DR EB,31.7547176,-106.4910687,9,481410017002
23521,El Paso,TX,LEON ST/W SAN ANTONIO AVE,31.7567482,-106.4920221,6,481410017002
23522,El Paso,TX,LEON/PAISANO @ QUIK MART,31.7547176,-106.4910687,9,481410017002
23523,El Paso,TX,LEONARDO AVE/JUNO PL,31.694395,-106.321994,6,481410039021
23524,El Paso,TX,LEONARDO AVE/PRESA PL,31.691377,-106.318369,6,481410039021
23525,El Paso,TX,LEONARDO AVE/ROSEWAY DR,31.690602,-106.315759,6,481410039021
23526,El Paso,TX,LEONOR CT/GONZALES ST,31.6838518,-106.3267786,6,481410039022
23527,El Paso,TX,LEOPOLDO ST/GEMOTES PL,31.6975006,-106.3299994,6,481410039013
23528,El Paso,TX,LEROY BONSE DR/ALAN SHEPARD LN,31.7602266,-106.2921142,6,481410043141
23529,El Paso,TX,LEROY BONSE DR/BOB MITCHELL DR,31.759542,-106.292239,6,481410043193
23530,El Paso,TX,LEROY BONSE DR/BUNKY HENRY LN,31.761816,-106.291273,6,481410043193
23531,El Paso,TX,LEROY BONSE DR/CLEAR LAKE WAY,31.762531,-106.291233,6,481410043193
23532,El Paso,TX,LEROY BONSE DR/DANA BREE DR,31.76442399999999,-106.29078,6,481410043193
23533,El Paso,TX,LEROY BONSE DR/DENNIS BABJACK DR,31.75876959999999,-106.2922064,6,481410043193
23534,El Paso,TX,LEROY BONSE DR/DICK MAYERS DR,31.75468,-106.292738,6,481410043202
23535,El Paso,TX,LEROY BONSE DR/FRANCIS SCOBEE DR,31.75540999999999,-106.292541,6,481410043202
23536,El Paso,TX,LEROY BONSE DR/GORDON COOPER LN,31.761118,-106.291378,6,481410043193
23537,El Paso,TX,LEROY BONSE DR/JIM FERRIELL DR,31.753496,-106.293516,6,481410043142
23538,El Paso,TX,LEROY BONSE DR/MEADOWBROOK DR,31.752828,-106.293973,6,481410043142
23539,El Paso,TX,LEROY BONSE DR/MONTWOOD DR EB,31.7651304,-106.2899653,9,481410043193
23540,El Paso,TX,LEROY BONSE DR/TEACHERS DR,31.7659471,-106.29078,6,481410043193
23541,El Paso,TX,LEROY BONSE DR/VISTA DEL SOL DR,31.7505298,-106.2952225,6,481410043161
23542,El Paso,TX,LEROY/FRANCES SCOBY,31.75540999999999,-106.292541,6,481410043202
23543,El Paso,TX,LES HALLES PL/LOUVRE DR,31.694303,-106.303647,6,481410040043
23544,El Paso,TX,LES PETERSON LN/GEORGE DIETER DR NB,0.0,0.0,0,
23545,El Paso,TX,LES PETERSON LN/GEORGE DIETER DR SB,0.0,0.0,0,
23546,El Paso,TX,LES PETERSON LN/JERRY ABBOTT ST,31.767517,-106.306053,6,481410043072
23547,El Paso,TX,LES PETERSON LN/RON CERRUDO ST,31.767517,-106.304317,6,481410043072
23548,El Paso,TX,LES PETERSON LN/RUSS RANDALL ST,31.767515,-106.305187,6,481410043072
23549,El Paso,TX,LESA LN/CRADDOCK AVE,31.7195492,-106.3662577,6,481410038013
23550,El Paso,TX,LESLIE CT/SANTIAGO ST,31.8836658,-106.5886319,6,481410102162
23551,El Paso,TX,LETICIA ST/ABIGAIL ST,31.80213969999999,-106.2727913,6,481410103251
23552,El Paso,TX,LETICIA ST/HOSEA ST,31.8009791,-106.2727059,6,481410103251
23553,El Paso,TX,LETICIA ST/MARQUIS ST,31.8046203,-106.2728262,6,481410103251
23554,El Paso,TX,LETICIA ST/MONTANA AVE EB,31.8006625,-106.3058658,9,481410103111
23555,El Paso,TX,LETTIE CT/BEN SWAIN DR,31.7494655,-106.3991635,6,481410037012
23556,El Paso,TX,LEVELLAND PL/PORT ARTHUR LN,31.924475,-106.412824,6,481410001072
23557,El Paso,TX,LEVELLAND PL/SWEETWATER DR,31.926348,-106.412868,6,481410001072
23558,El Paso,TX,LEXINGTON DR/MCCOMBS ST,31.876009,-106.406241,6,481410002045
23559,El Paso,TX,LEXINGTON DR/RAILROAD DR NB,31.8972016,-106.3910681,9,481410002042
23560,El Paso,TX,LEXINGTON DR/WAVERLY DR,31.875339,-106.409271,6,481410002063
23561,El Paso,TX,LIANA CT/ETHEL ST,31.8687042,-106.5871893,6,481410102161
23562,El Paso,TX,LIBERTY AVE EB/LIBERTY EXPY EB,0.0,0.0,0,
23563,El Paso,TX,LIBERTY AVE EB/MERGE,31.7573397,-106.495939,9,481410018002
23564,El Paso,TX,LIBERTY AVE WB/EXIT 31 LIBERTY RAMP NB,0.0,0.0,0,
23565,El Paso,TX,LIBERTY AVE WB/LIBERTY EXPY WB,0.0,0.0,0,
23566,El Paso,TX,LIBERTY EXPY EB/AIRPORT RD SB,0.0,0.0,0,
23567,El Paso,TX,LIBERTY EXPY EB/CHAFFEE ON RAMP EB,0.0,0.0,0,
23568,El Paso,TX,LIBERTY EXPY EB/CONSTITUTION AVE SB,0.0,0.0,0,
23569,El Paso,TX,LIBERTY EXPY EB/CONSTITUTION EXIT RAMP EB,0.0,0.0,0,
23570,El Paso,TX,LIBERTY EXPY EB/CONSTITUTION ON RAMP EB,0.0,0.0,0,
23571,El Paso,TX,LIBERTY EXPY EB/CONSTITUTION ON RAMP WB,0.0,0.0,0,
23572,El Paso,TX,LIBERTY EXPY EB/EXIT 21 CHAFFEE RAMP EB,0.0,0.0,0,
23573,El Paso,TX,LIBERTY EXPY EB/EXIT 22 SERGEANT MAJOR RAMP EB,0.0,0.0,0,
23574,El Paso,TX,LIBERTY EXPY EB/EXIT 25 OLD IRONSIDES RAMP EB,0.0,0.0,0,
23575,El Paso,TX,LIBERTY EXPY EB/EXIT 26 CONSTITUTION RAMP EB,0.0,0.0,0,
23576,El Paso,TX,LIBERTY EXPY EB/EXIT 31 LIBERTY RAMP SB,0.0,0.0,0,
23577,El Paso,TX,LIBERTY EXPY EB/FRED WILSON AVE EB,31.8267971,-106.4272106,9,481410101012
23578,El Paso,TX,LIBERTY EXPY EB/GATEWAY NORTH BLVD,31.9116833,-106.4401104,9,481410001112
23579,El Paso,TX,LIBERTY EXPY EB/GLOBAL REACH ON RAMP EB,0.0,0.0,0,
23580,El Paso,TX,LIBERTY EXPY EB/LIBERTY AVE EB,0.0,0.0,0,
23581,El Paso,TX,LIBERTY EXPY EB/MARSHALL ON RAMP EB,0.0,0.0,0,
23582,El Paso,TX,LIBERTY EXPY EB/OLD IRONSIDES DR SB,0.0,0.0,0,
23583,El Paso,TX,LIBERTY EXPY EB/PATRIOT ON RAMP EB,0.0,0.0,0,
23584,El Paso,TX,LIBERTY EXPY WB/CHAFFEE ON RAMP WB,0.0,0.0,0,
23585,El Paso,TX,LIBERTY EXPY WB/CONSTITUTION AVE NB,0.0,0.0,0,
23586,El Paso,TX,LIBERTY EXPY WB/CONSTITUTION ON RAMP WB,0.0,0.0,0,
23587,El Paso,TX,LIBERTY EXPY WB/DEAD END,31.6617514,-106.3059853,6,481410040021
23588,El Paso,TX,LIBERTY EXPY WB/EXIT 20A ALAMOGORDO RAMP NB,0.0,0.0,0,
23589,El Paso,TX,LIBERTY EXPY WB/EXIT 20A ALAMOGORDO RAMP WB,0.0,0.0,0,
23590,El Paso,TX,LIBERTY EXPY WB/EXIT 20B MARSHALL RAMP WB,0.0,0.0,0,
23591,El Paso,TX,LIBERTY EXPY WB/EXIT 25 OLD IRONSIDES RAMP WB,0.0,0.0,0,
23592,El Paso,TX,LIBERTY EXPY WB/EXIT 26 CONSTITUTION RAMP WB,0.0,0.0,0,
23593,El Paso,TX,LIBERTY EXPY WB/FRED WILSON AVE,31.8267971,-106.4272106,9,481410101012
23594,El Paso,TX,LIBERTY EXPY WB/FRED WILSON AVE WB,31.8267971,-106.4272106,9,481410101012
23595,El Paso,TX,LIBERTY EXPY WB/FRED WILSON EXIT RAMP WB,0.0,0.0,0,
23596,El Paso,TX,LIBERTY EXPY WB/FRED WILSON ON RAMP WB,31.8262147,-106.4395922,9,481410006001
23597,El Paso,TX,LIBERTY EXPY WB/GATEWAY NORTH BLVD,31.9224133,-106.4377173,6,481410001063
23598,El Paso,TX,LIBERTY EXPY WB/GLOBAL REACH ON RAMP WB,0.0,0.0,0,
23599,El Paso,TX,LIBERTY EXPY WB/LIBERTY AVE WB,31.6617514,-106.3059853,6,481410040021
23600,El Paso,TX,LIBERTY EXPY WB/RAMP B EB,0.0,0.0,0,
23601,El Paso,TX,LIBERTY EXPY WB/RAMP C EB,0.0,0.0,0,
23602,El Paso,TX,LIBERTY EXPY WB/SERGEANT MAJOR BLVD EB,0.0,0.0,0,
23603,El Paso,TX,LIBERTY ON RAMP NB/PURPLE HEART MEMORIAL HWY NB,0.0,0.0,0,
23604,El Paso,TX,LIBERTY ON RAMP SB/PURPLE HEART MEMORIAL HWY SB,0.0,0.0,0,
23605,El Paso,TX,LIBERTY ST/ALAMEDA AVE,31.6989986,-106.3392806,6,481410039034
23606,El Paso,TX,LIBERTY ST/COLOMA CIR,31.6980701,-106.3405055,6,481410039034
23607,El Paso,TX,LIBERTY ST/INDEPENDENCE DR,31.6949324,-106.3416364,6,481410039034
23608,El Paso,TX,LIBRA LN/LEO ST,31.869048,-106.445877,6,481410004031
23609,El Paso,TX,LIENEGE RENE CT/BARRETT ALLEN LN,31.8746516,-106.5867114,6,481410102161
23610,El Paso,TX,LIKINS DR/EDGEMERE BLVD WB,31.7965371,-106.2458369,9,481410103301
23611,El Paso,TX,LILAC DR/MAUER DR,31.7335489,-106.3489493,6,481410041053
23612,El Paso,TX,LILAC DR/MONTECITO RD,31.7349021,-106.3500984,6,481410041053
23613,El Paso,TX,LILAC DR/N CAROLINA DR,31.7405923,-106.3500969,6,481410041051
23614,El Paso,TX,LILAC DR/RANCHO ALEGRE WAY,31.738369,-106.350614,6,481410041052
23615,El Paso,TX,LILAC DR/RED BUD WAY,31.7344693,-106.3497276,6,481410041053
23616,El Paso,TX,LILLY DR/SAYERS DR,31.6667644,-106.3041703,6,481410040021
23617,El Paso,TX,LILLY DR/STAUBACH DR,31.667208,-106.303525,6,481410040021
23618,El Paso,TX,LIMAS DR/OCTUBRE DR,31.774551,-106.326397,6,481410103074
23619,El Paso,TX,LIMAS DR/PICO NORTE RD,31.7756149,-106.328875,6,481410103075
23620,El Paso,TX,LIMAS DR/SAM SNEAD DR,31.7764329,-106.324163,6,481410103073
23621,El Paso,TX,LIMERICK RD/BALLYMOTE DR,31.78694,-106.340651,6,481410043113
23622,El Paso,TX,LIMERICK RD/DUNBARTON DR,31.791989,-106.340762,6,481410043103
23623,El Paso,TX,LIMERICK RD/EDGEMERE BLVD,31.78887899999999,-106.340688,6,481410043113
23624,El Paso,TX,LIMERICK RD/KINROSS AVE,31.79274,-106.340779,6,481410043103
23625,El Paso,TX,LIMERICK RD/MONTANA AVE,31.7969418,-106.3409784,6,481419800001
23626,El Paso,TX,LIMERICK RD/SHAMROCK CT,31.7942744,-106.340809,6,481410043103
23627,El Paso,TX,LIMERICK RD/SHANNON PL,31.795051,-106.340815,6,481410043104
23628,El Paso,TX,LIMONITE CIR/CUPRITE DR,31.8478936,-106.5753248,6,481410012012
23629,El Paso,TX,LIMONITE CIR/FLUORITE DR,31.8471602,-106.5751531,6,481410012012
23630,El Paso,TX,LIMONITE CIR/GRAPHITE DR,31.8486095,-106.575425,6,481410012012
23631,El Paso,TX,LINARES LN/VILLA MADERO DR,31.699385,-106.312509,6,481410040042
23632,El Paso,TX,LINCOLN AVE/BYRON ST,31.820014,-106.452212,6,481410008003
23633,El Paso,TX,LINCOLN AVE/DYER ST,31.8199677,-106.4446508,6,481410008001
23634,El Paso,TX,LINCOLN AVE/JOHNSON AVE,31.8211924,-106.4557022,9,481410008003
23635,El Paso,TX,LINCOLN AVE/LACKLAND ST,31.819993,-106.447675,6,481410008002
23636,El Paso,TX,LINCOLN AVE/N COPIA ST,31.8200143,-106.4537293,6,481410008003
23637,El Paso,TX,LINCOLN AVE/N STEVENS ST,31.819999,-106.449187,6,481410008002
23638,El Paso,TX,LINCOLN AVE/PARTELLO ST,31.81999,-106.446164,6,481410008002
23639,El Paso,TX,LINCOLN AVE/POLLARD ST,31.8199171,-106.4429645,6,481410008001
23640,El Paso,TX,LINCOLN AVE/RUSSELL ST,31.820005,-106.450703,6,481410008002
23640,El Paso,TX,LINCOLN AVE/RUSSELL ST,31.820005,-106.450703,6,481410008003
23641,El Paso,TX,LINDA JOHNSON AVE/ROSE COLLENG PL,31.8818682,-106.6143154,6,481410102182
23642,El Paso,TX,LINDA JOHNSON AVE/UPPER VALLEY RD,31.881697,-106.6107603,6,481410102182
23643,El Paso,TX,LINDA RUBY DR/EL GRECO CIR,31.734996,-106.285722,6,481410103372
23644,El Paso,TX,LINDBERGH AVE/CHARL ANN ST,31.8488186,-106.5832271,6,481410013013
23645,El Paso,TX,LINDBERGH AVE/CIELO DEL RIO PL,31.8488053,-106.5940398,6,481410013013
23646,El Paso,TX,LINDBERGH AVE/DONIPHAN DR,31.8488649,-106.5827136,6,481410013013
23647,El Paso,TX,LINDBERGH AVE/MEMORY DR,31.8488084,-106.5905425,6,481410013013
23648,El Paso,TX,LINDBERGH AVE/MONTOYA DR,31.848793,-106.5984767,6,481410013013
23649,El Paso,TX,LINDBERGH AVE/MORA DR,31.848811,-106.5889205,6,481410013013
23650,El Paso,TX,LINDBERGH AVE/SANTA ELENA DR,31.8488,-106.5977314,6,481410013013
23651,El Paso,TX,LINDBERGH AVE/THORNTON ST,31.8487967,-106.5966152,6,481410013013
23652,El Paso,TX,LINDEN ST/ALAMEDA AVE EB,0.0,0.0,0,
23653,El Paso,TX,LINDEN ST/DUNNE AVE,31.7699372,-106.4401653,6,481410030002
23654,El Paso,TX,LINDENWOOD AVE/GEORGE DIETER DR NB,31.7651452,-106.3010395,9,481410043141
23655,El Paso,TX,LINDENWOOD AVE/LANKA PL,31.787293,-106.2931079,6,481410103232
23656,El Paso,TX,LINDENWOOD AVE/LEE BLVD,31.7872898,-106.2937272,6,481410103231
23657,El Paso,TX,LINDENWOOD AVE/SERENDIPITY PL,31.7872878,-106.2920686,6,481410103232
23658,El Paso,TX,LINDSEY DR/MCCOMBS ST,31.88293899999999,-106.406402,6,481410002045
23659,El Paso,TX,LINK DR/AMIGO DR,31.7068987,-106.3272202,6,481410041045
23660,El Paso,TX,LINK DR/LUCERO LN,31.7084553,-106.3265444,6,481410041045
23661,El Paso,TX,LINK DR/NORTH LOOP DR EB,31.7152824,-106.3257222,9,481410041033
23662,El Paso,TX,LINK DR/PEDERNALES DR,31.711347,-106.325905,6,481410041045
23663,El Paso,TX,LINK DR/PENDALE RD,31.7079556,-106.3314754,6,481410041045
23664,El Paso,TX,LINK DR/PETTY LN,31.7090124,-106.326515,6,481410041045
23665,El Paso,TX,LINK DR/RIO ARRIBA DR,31.709889,-106.32621,6,481410041045
23666,El Paso,TX,LINUM DR/GLEMMWAY PL,31.77104,-106.3523942,6,481410043183
23667,El Paso,TX,LINUM DR/MCRAE BLVD NB,0.0,0.0,0,
23668,El Paso,TX,LINUM DR/MONTWOOD DR EB,0.0,0.0,0,
23669,El Paso,TX,LINWOOD DR/ZINC PL,31.6659393,-106.1755281,6,481410103332
23670,El Paso,TX,LIONEL DR/BESSEMER DR,31.749319,-106.314459,6,481410043091
23671,El Paso,TX,LIONEL DR/PELLICANO DR,31.746904,-106.3137,6,481410043091
23672,El Paso,TX,LIRIO RD/EMERSON ST,31.7379825,-106.3568341,6,481410035023
23673,El Paso,TX,LIRIO RD/LA JOLLA DR,31.73600119999999,-106.3545341,6,481410035023
23674,El Paso,TX,LISA SHERR ST/PEBBLE HILLS BLVD EB,0.0,0.0,0,
23675,El Paso,TX,LISA SHERR ST/SOMBRA ALEGRE DR,31.7744961,-106.2652964,6,481410103291
23676,El Paso,TX,LISBON ST/ALAMEDA AVE,31.766711,-106.424249,9,481410031001
23677,El Paso,TX,LISBON ST/DELTA DR,31.7613954,-106.4249634,6,481410031002
23678,El Paso,TX,LISBON ST/EDNA AVE,31.75898,-106.4249599,6,481410031002
23679,El Paso,TX,LISBON ST/ROBERT ALVA AVE,31.76372719999999,-106.4249754,6,481410031001
23680,El Paso,TX,LITT/NICH,31.8333616,-106.5413002,9,481410011042
23681,El Paso,TX,LITTLE FLOWER RD/ALAMEDA AVE EB,0.0,0.0,0,
23682,El Paso,TX,LITTLE FLOWER RD/ALAMEDA AVE WB,31.7454287,-106.3913677,9,481410037014
23683,El Paso,TX,LITTLE LN/RIVER BEND DR,31.8134257,-106.566472,6,481410013025
23684,El Paso,TX,LITTLE MISTY LN/BLUE DIRT CIR,31.7708063,-106.2492634,6,481410103411
23685,El Paso,TX,LIVE OAK DR/MELROSE CT,31.849402,-106.6049245,6,481410013011
23686,El Paso,TX,LO/DYER,31.8910436,-106.4070794,9,481410002051
23687,El Paso,TX,LOCKERBIE AVE/CORK DR,31.784271,-106.350386,6,481410043112
23687,El Paso,TX,LOCKERBIE AVE/CORK DR,31.784271,-106.350386,6,481410043111
23688,El Paso,TX,LOCKERBIE AVE/DONEGAL RD,31.785119,-106.352655,6,481410043112
23688,El Paso,TX,LOCKERBIE AVE/DONEGAL RD,31.785119,-106.352655,6,481410043111
23689,El Paso,TX,LOCKERBIE AVE/DUBLIN RD,31.78409329999999,-106.3491774,6,481410043112
23690,El Paso,TX,LOCKERBIE AVE/DUNDEE RD,31.785491,-106.353646,6,481410043111
23691,El Paso,TX,LOCKERBIE AVE/GLASGOW RD,31.785769,-106.354414,6,481410043111
23692,El Paso,TX,LOCKERBIE AVE/KILKENNY RD,31.7845482,-106.351131,6,481410043111
23693,El Paso,TX,LOCKERBIE AVE/KILLARNEY RD,31.78484,-106.351895,6,481410043112
23694,El Paso,TX,LOCKERBIE AVE/KIRKCALDY RD,31.786059,-106.355175,6,481410043111
23695,El Paso,TX,LOCKERBIE AVE/MCRAE BLVD NB,31.765169,-106.356546,9,481410043172
23696,El Paso,TX,LOCKERBIE AVE/MCRAE BLVD SB,31.765169,-106.356546,9,481410043172
23697,El Paso,TX,LOCKERBIE AVE/NAIRN ST,31.786669,-106.356813,6,481410043111
23698,El Paso,TX,LOCKERBIE AVE/ORKNEY RD,31.7842373,-106.3473844,6,481410043114
23699,El Paso,TX,LOCKERBIE AVE/RUTHERGLEN ST,31.787581,-106.359287,6,481410034042
23700,El Paso,TX,LOCKERBIE AVE/WEDGEWOOD DR,31.784107,-106.348272,6,481410043112
23701,El Paso,TX,LOCKHART ST/MONTANA AVE EB,31.7825081,-106.4622267,9,481410026005
23702,El Paso,TX,LOCKHEED DR/BEECH ST,31.791653,-106.383077,6,481410034022
23703,El Paso,TX,LOCKHEED DR/CENTURION DR,31.7839946,-106.3388398,9,481410043114
23704,El Paso,TX,LOCKHEED DR/GRUMMAN ST,31.7911005,-106.387205,6,481410034022
23705,El Paso,TX,LOCKHEED DR/MACA PL,31.792646,-106.375502,6,481410034022
23706,El Paso,TX,LOCKHEED DR/SIKORSKY ST,31.79067959999999,-106.3903889,6,481410034022
23707,El Paso,TX,LOCUS/DUNE,31.9541118,-106.4008379,9,481410102072
23708,El Paso,TX,LOCUST ST/ALAMEDA AVE EB,0.0,0.0,0,
23709,El Paso,TX,LOCUST ST/DUNNE AVE,31.7699326,-106.4382612,6,481410030002
23710,El Paso,TX,LOCUST ST/VALLEJO CT,31.768827,-106.4382664,6,481410030002
23711,El Paso,TX,LODGE CT/SAUL KLEINFELD DR,31.7754174,-106.2849301,6,481410103281
23712,El Paso,TX,LOGAN PL/EVALYN AVE,31.8347161,-106.4543869,6,481410006003
23713,El Paso,TX,LOLITA PL/VALDIVIEZ ST,31.694827,-106.323125,6,481410039021
23714,El Paso,TX,LOM/I10W,31.7196049,-106.3026075,9,481410103383
23715,El Paso,TX,LOM/VSD,0.0,0.0,0,
23716,El Paso,TX,LOMA ADRIANA DR/LOMA DEL OESTE DR,31.8008976,-106.223033,6,481410103411
